"","NAME","Year","Month","Day","PRCP","SNOW","SNWD"
"6390","HANOVER, NH US",1931,1,20,0,0,NA
"6391","HANOVER, NH US",1931,1,21,0.01,0.3,NA
"6392","HANOVER, NH US",1931,1,22,0.01,0.3,NA
"6393","HANOVER, NH US",1931,1,23,0.02,0.4,NA
"6394","HANOVER, NH US",1931,1,29,0.03,0.7,NA
"6395","HANOVER, NH US",1931,1,31,0.1,3,15
"6396","HANOVER, NH US",1931,2,2,0.02,0.5,NA
"6397","HANOVER, NH US",1931,2,4,0,0,NA
"6398","HANOVER, NH US",1931,2,7,0,0,NA
"6399","HANOVER, NH US",1931,2,8,0.05,1,NA
"6400","HANOVER, NH US",1931,2,9,0.14,2.3,NA
"6401","HANOVER, NH US",1931,2,10,0.04,0.5,NA
"6402","HANOVER, NH US",1931,2,13,0,0,NA
"6403","HANOVER, NH US",1931,2,14,0.22,2,NA
"6404","HANOVER, NH US",1931,2,15,0,0,NA
"6405","HANOVER, NH US",1931,2,17,0.05,0.5,NA
"6406","HANOVER, NH US",1931,2,18,0.33,2.1,NA
"6407","HANOVER, NH US",1931,2,19,0.21,2.5,NA
"6408","HANOVER, NH US",1931,2,20,0.1,0.9,NA
"6409","HANOVER, NH US",1931,2,21,0,0,NA
"6410","HANOVER, NH US",1931,2,22,0,0,16
"6411","HANOVER, NH US",1931,2,26,0,0,NA
"6412","HANOVER, NH US",1931,3,4,0.16,1,NA
"6413","HANOVER, NH US",1931,3,5,0.16,3.7,NA
"6414","HANOVER, NH US",1931,3,6,0.04,0,NA
"6415","HANOVER, NH US",1931,3,8,0.15,1,14
"6416","HANOVER, NH US",1931,3,9,0.42,2.7,NA
"6417","HANOVER, NH US",1931,3,10,0.09,0.9,NA
"6418","HANOVER, NH US",1931,3,11,0.05,1.5,NA
"6419","HANOVER, NH US",1931,3,13,0,0.5,NA
"6420","HANOVER, NH US",1931,3,16,0,0,NA
"6421","HANOVER, NH US",1931,3,25,0.2,0.8,NA
"6422","HANOVER, NH US",1931,3,26,0.02,0.2,NA
"6423","HANOVER, NH US",1931,3,28,0.37,0.1,NA
"6424","HANOVER, NH US",1931,4,7,0.42,1.5,NA
"6425","HANOVER, NH US",1931,4,8,0.08,0,NA
"6426","HANOVER, NH US",1931,4,27,0.2,0,NA
"6427","HANOVER, NH US",1931,4,28,0.04,0,NA
"6428","HANOVER, NH US",1931,11,5,0.02,0,NA
"6429","HANOVER, NH US",1931,11,6,0.1,0.3,NA
"6430","HANOVER, NH US",1931,11,15,0.13,0,NA
"6431","HANOVER, NH US",1931,12,1,0.01,0,NA
"6432","HANOVER, NH US",1931,12,4,0.31,1.1,NA
"6433","HANOVER, NH US",1931,12,6,0.01,0.1,2
"6434","HANOVER, NH US",1931,12,7,0.18,2.5,NA
"6435","HANOVER, NH US",1931,12,9,0.22,2.2,NA
"6436","HANOVER, NH US",1931,12,10,0.11,1,NA
"6437","HANOVER, NH US",1931,12,11,0.08,0,NA
"6438","HANOVER, NH US",1931,12,13,0.23,1.4,1
"6439","HANOVER, NH US",1931,12,20,0,0,0
"6440","HANOVER, NH US",1931,12,21,0,0,NA
"6441","HANOVER, NH US",1931,12,30,0,0,NA
"6442","HANOVER, NH US",1932,1,2,0.76,8,NA
"6443","HANOVER, NH US",1932,1,3,0.3,2.6,NA
"6444","HANOVER, NH US",1932,1,5,0,0,NA
"6445","HANOVER, NH US",1932,1,20,0.03,0.1,NA
"6446","HANOVER, NH US",1932,1,21,0.03,0.3,NA
"6447","HANOVER, NH US",1932,1,22,0.06,0.5,NA
"6448","HANOVER, NH US",1932,1,25,0,0,NA
"6449","HANOVER, NH US",1932,1,27,0.32,0.3,NA
"6450","HANOVER, NH US",1932,1,29,0.08,0.3,NA
"6451","HANOVER, NH US",1932,2,2,0.29,3.1,NA
"6452","HANOVER, NH US",1932,2,3,0.03,0.3,NA
"6453","HANOVER, NH US",1932,2,4,0.29,3.5,NA
"6454","HANOVER, NH US",1932,2,5,0.26,2.8,NA
"6455","HANOVER, NH US",1932,2,8,0.37,5,NA
"6456","HANOVER, NH US",1932,2,10,0.1,1.7,NA
"6457","HANOVER, NH US",1932,2,14,0,0.1,4
"6458","HANOVER, NH US",1932,2,17,0.07,0,NA
"6459","HANOVER, NH US",1932,2,18,0.21,1.8,NA
"6460","HANOVER, NH US",1932,2,22,0.02,0.2,NA
"6461","HANOVER, NH US",1932,2,23,0,0.1,NA
"6462","HANOVER, NH US",1932,2,26,0.07,1,NA
"6463","HANOVER, NH US",1932,2,28,0.14,1.2,2
"6464","HANOVER, NH US",1932,2,29,0,0,NA
"6465","HANOVER, NH US",1932,3,1,0.03,0,NA
"6466","HANOVER, NH US",1932,3,7,0.43,1.7,NA
"6467","HANOVER, NH US",1932,3,8,0.03,0,NA
"6468","HANOVER, NH US",1932,3,10,0,0,NA
"6469","HANOVER, NH US",1932,3,11,0,0,NA
"6470","HANOVER, NH US",1932,3,13,0,0,NA
"6471","HANOVER, NH US",1932,3,17,0.01,0.2,NA
"6472","HANOVER, NH US",1932,3,18,0,0,NA
"6473","HANOVER, NH US",1932,3,19,0.09,0.1,NA
"6474","HANOVER, NH US",1932,3,22,0.79,2.7,NA
"6475","HANOVER, NH US",1932,3,24,0.01,0,NA
"6476","HANOVER, NH US",1932,3,25,0.02,0.2,NA
"6477","HANOVER, NH US",1932,3,28,1.36,13.2,NA
"6478","HANOVER, NH US",1932,3,29,0.02,0.5,NA
"6479","HANOVER, NH US",1932,4,2,0.05,0,NA
"6480","HANOVER, NH US",1932,4,13,0.15,2,NA
"6481","HANOVER, NH US",1932,4,14,0,0,NA
"6482","HANOVER, NH US",1932,4,16,0,0,NA
"6483","HANOVER, NH US",1932,4,17,0.01,0,NA
"6484","HANOVER, NH US",1932,4,27,0,0,NA
"6485","HANOVER, NH US",1932,10,13,0.06,0,NA
"6486","HANOVER, NH US",1932,11,13,0,0,NA
"6487","HANOVER, NH US",1932,11,24,0.03,0.5,NA
"6488","HANOVER, NH US",1932,11,26,0,0,NA
"6489","HANOVER, NH US",1932,12,8,0,0,NA
"6490","HANOVER, NH US",1932,12,10,0.01,1.3,0
"6491","HANOVER, NH US",1932,12,11,0.27,3,NA
"6492","HANOVER, NH US",1932,12,12,0.21,1.8,NA
"6493","HANOVER, NH US",1932,12,13,0.01,0.2,NA
"6494","HANOVER, NH US",1932,12,14,0.02,0.3,NA
"6495","HANOVER, NH US",1932,12,16,0,0,NA
"6496","HANOVER, NH US",1932,12,18,0.01,0.2,3
"6497","HANOVER, NH US",1932,12,23,0.14,0.2,NA
"6498","HANOVER, NH US",1932,12,26,0.01,0,NA
"6499","HANOVER, NH US",1932,12,27,0.02,0.3,NA
"6500","HANOVER, NH US",1932,12,28,0.09,1.2,NA
"6501","HANOVER, NH US",1932,12,31,0.16,0,NA
"6502","HANOVER, NH US",1933,1,5,0,0,NA
"6503","HANOVER, NH US",1933,1,8,0.03,0,0
"6504","HANOVER, NH US",1933,1,9,0.45,4.7,NA
"6505","HANOVER, NH US",1933,1,10,0.02,0.2,NA
"6506","HANOVER, NH US",1933,1,11,0,0,NA
"6507","HANOVER, NH US",1933,1,12,0.16,0,NA
"6508","HANOVER, NH US",1933,1,14,0,0,NA
"6509","HANOVER, NH US",1933,1,19,0.35,0.7,NA
"6510","HANOVER, NH US",1933,1,20,0.02,0,NA
"6511","HANOVER, NH US",1933,1,27,0,0,NA
"6512","HANOVER, NH US",1933,1,28,0.2,2.3,NA
"6513","HANOVER, NH US",1933,1,29,0.06,0,2
"6514","HANOVER, NH US",1933,2,3,0,0,NA
"6515","HANOVER, NH US",1933,2,5,0.03,0.4,1
"6516","HANOVER, NH US",1933,2,7,0.01,0.2,NA
"6517","HANOVER, NH US",1933,2,8,0.38,0.8,NA
"6518","HANOVER, NH US",1933,2,9,0.06,0.7,3
"6519","HANOVER, NH US",1933,2,11,0.47,5.5,NA
"6520","HANOVER, NH US",1933,2,15,0.02,0,NA
"6521","HANOVER, NH US",1933,2,16,0.01,0.2,NA
"6522","HANOVER, NH US",1933,2,20,0.69,2,NA
"6523","HANOVER, NH US",1933,2,21,0,0,NA
"6524","HANOVER, NH US",1933,2,23,0.02,0,NA
"6525","HANOVER, NH US",1933,2,24,0,0,NA
"6526","HANOVER, NH US",1933,2,25,0.4,4.5,9
"6527","HANOVER, NH US",1933,2,26,0.41,4.3,NA
"6528","HANOVER, NH US",1933,2,28,0.01,0.1,NA
"6529","HANOVER, NH US",1933,3,1,0.15,0.9,NA
"6530","HANOVER, NH US",1933,3,2,0.1,1.2,NA
"6531","HANOVER, NH US",1933,3,4,0,0,NA
"6532","HANOVER, NH US",1933,3,10,0.01,0.1,NA
"6533","HANOVER, NH US",1933,3,13,0.02,0.3,NA
"6534","HANOVER, NH US",1933,3,14,0.31,3.2,NA
"6535","HANOVER, NH US",1933,3,15,0.46,1.5,NA
"6536","HANOVER, NH US",1933,3,20,0.22,1,NA
"6537","HANOVER, NH US",1933,3,22,0.02,0,NA
"6538","HANOVER, NH US",1933,3,23,0.02,0,NA
"6539","HANOVER, NH US",1933,3,26,0,0,3
"6540","HANOVER, NH US",1933,4,12,1.1,5.5,NA
"6541","HANOVER, NH US",1933,4,13,1.75,17.5,NA
"6542","HANOVER, NH US",1933,4,26,0.25,0,NA
"6543","HANOVER, NH US",1933,4,27,0.1,0,NA
"6544","HANOVER, NH US",1933,10,24,0.42,0.9,NA
"6545","HANOVER, NH US",1933,10,25,0.53,1,NA
"6546","HANOVER, NH US",1933,11,8,0,0,NA
"6547","HANOVER, NH US",1933,11,9,0,0,NA
"6548","HANOVER, NH US",1933,11,12,0.12,1.9,2
"6549","HANOVER, NH US",1933,11,14,0.07,0.2,NA
"6550","HANOVER, NH US",1933,11,16,0.01,0.1,NA
"6551","HANOVER, NH US",1933,11,17,0.03,0.5,NA
"6552","HANOVER, NH US",1933,11,18,0.01,0.2,NA
"6553","HANOVER, NH US",1933,11,20,0.04,0.6,NA
"6554","HANOVER, NH US",1933,12,4,0.55,3,NA
"6555","HANOVER, NH US",1933,12,8,0,0,NA
"6556","HANOVER, NH US",1933,12,12,0,0,NA
"6557","HANOVER, NH US",1933,12,13,0.14,1.7,NA
"6558","HANOVER, NH US",1933,12,14,0.01,0.2,NA
"6559","HANOVER, NH US",1933,12,15,0.39,2,NA
"6560","HANOVER, NH US",1933,12,20,0.04,0.3,NA
"6561","HANOVER, NH US",1933,12,21,0.51,5.4,NA
"6562","HANOVER, NH US",1933,12,22,0,0,NA
"6563","HANOVER, NH US",1933,12,23,0,0,NA
"6564","HANOVER, NH US",1933,12,24,0.01,0.1,NA
"6565","HANOVER, NH US",1933,12,26,0.72,9,NA
"6566","HANOVER, NH US",1933,12,27,0.08,2.1,NA
"6567","HANOVER, NH US",1933,12,28,0,0.1,NA
"6568","HANOVER, NH US",1933,12,30,0.04,0.5,NA
"6569","HANOVER, NH US",1934,1,3,0.02,0.4,NA
"6570","HANOVER, NH US",1934,1,4,0.01,0.2,12
"6571","HANOVER, NH US",1934,1,5,0.16,1.2,NA
"6572","HANOVER, NH US",1934,1,10,0.01,0.1,NA
"6573","HANOVER, NH US",1934,1,13,0.02,0.2,NA
"6574","HANOVER, NH US",1934,1,14,0.94,10.3,NA
"6575","HANOVER, NH US",1934,1,16,0.01,0.2,NA
"6576","HANOVER, NH US",1934,1,17,0.01,0.3,NA
"6577","HANOVER, NH US",1934,1,19,0.01,0.3,NA
"6578","HANOVER, NH US",1934,1,20,0,0,NA
"6579","HANOVER, NH US",1934,1,22,0,0,15
"6580","HANOVER, NH US",1934,1,23,0.42,3.5,NA
"6581","HANOVER, NH US",1934,1,27,0.05,0.6,NA
"6582","HANOVER, NH US",1934,2,1,0.01,0.2,14
"6583","HANOVER, NH US",1934,2,2,0.05,0.6,NA
"6584","HANOVER, NH US",1934,2,4,0.06,1.3,NA
"6585","HANOVER, NH US",1934,2,11,0,0,NA
"6586","HANOVER, NH US",1934,2,13,0.04,0.5,NA
"6587","HANOVER, NH US",1934,2,15,0,0,14
"6588","HANOVER, NH US",1934,2,23,0.16,2.2,NA
"6589","HANOVER, NH US",1934,2,26,0.57,11,30
"6590","HANOVER, NH US",1934,2,27,0.02,0.3,NA
"6591","HANOVER, NH US",1934,3,9,0.02,0.4,NA
"6592","HANOVER, NH US",1934,3,11,0.25,3.7,NA
"6593","HANOVER, NH US",1934,3,18,0.01,0.3,NA
"6594","HANOVER, NH US",1934,3,24,0.1,2.5,NA
"6595","HANOVER, NH US",1934,3,25,0.04,1,NA
"6596","HANOVER, NH US",1934,3,26,0.14,1.2,NA
"6597","HANOVER, NH US",1934,3,28,0.26,2.4,NA
"6598","HANOVER, NH US",1934,4,28,0,0,NA
"6599","HANOVER, NH US",1934,10,13,0.18,2.5,0
"6600","HANOVER, NH US",1934,10,28,0,0,0
"6601","HANOVER, NH US",1934,11,1,0.45,0,0
"6602","HANOVER, NH US",1934,11,13,0.04,0.4,0
"6603","HANOVER, NH US",1934,11,14,0.05,0.6,1
"6604","HANOVER, NH US",1934,12,2,0.01,0,0
"6605","HANOVER, NH US",1934,12,4,0.07,0.3,0
"6606","HANOVER, NH US",1934,12,5,0,0,0
"6607","HANOVER, NH US",1934,12,6,0.04,0.5,0
"6608","HANOVER, NH US",1934,12,13,0.01,0.2,0
"6609","HANOVER, NH US",1934,12,14,0,0.1,0
"6610","HANOVER, NH US",1934,12,19,0.53,1.4,1
"6611","HANOVER, NH US",1934,12,22,0.16,2.2,2
"6612","HANOVER, NH US",1934,12,25,0.04,0.7,3
"6613","HANOVER, NH US",1934,12,26,0.4,1.7,4
"6614","HANOVER, NH US",1934,12,28,0.03,0.4,4
"6615","HANOVER, NH US",1934,12,29,1.13,13,17
"6616","HANOVER, NH US",1935,1,1,1.14,13.1,24
"6617","HANOVER, NH US",1935,1,13,0.17,3,7
"6618","HANOVER, NH US",1935,1,14,0.21,3,10
"6619","HANOVER, NH US",1935,1,17,0.31,4,10
"6620","HANOVER, NH US",1935,1,18,0.02,0.5,10
"6621","HANOVER, NH US",1935,1,20,0.22,3.3,12
"6622","HANOVER, NH US",1935,1,23,0.1,1.3,10
"6623","HANOVER, NH US",1935,1,24,0.35,4,14
"6624","HANOVER, NH US",1935,1,26,0.1,2,15
"6625","HANOVER, NH US",1935,1,29,0,0,12
"6626","HANOVER, NH US",1935,2,9,0.2,2.3,14
"6627","HANOVER, NH US",1935,2,13,0,0,13
"6628","HANOVER, NH US",1935,2,17,0.13,1.6,12
"6629","HANOVER, NH US",1935,2,18,0.01,0.2,12
"6630","HANOVER, NH US",1935,2,19,0.12,2,14
"6631","HANOVER, NH US",1935,2,22,0,0.1,12
"6632","HANOVER, NH US",1935,2,23,0.78,8.3,20
"6633","HANOVER, NH US",1935,2,24,0.02,0.3,17
"6634","HANOVER, NH US",1935,2,27,0.15,3.5,16
"6635","HANOVER, NH US",1935,2,28,0,0,16
"6636","HANOVER, NH US",1935,3,13,0.16,2.5,4
"6637","HANOVER, NH US",1935,3,15,0.01,0.2,4
"6638","HANOVER, NH US",1935,3,28,0.43,2,2
"6639","HANOVER, NH US",1935,4,1,0.05,0,0
"6640","HANOVER, NH US",1935,4,12,0.01,0,NA
"6641","HANOVER, NH US",1935,4,13,0.83,0.4,NA
"6642","HANOVER, NH US",1935,4,16,0.09,0.1,NA
"6643","HANOVER, NH US",1935,4,17,0.73,3.7,2
"6644","HANOVER, NH US",1935,11,16,0.01,0,NA
"6645","HANOVER, NH US",1935,11,17,0.44,3.3,3
"6646","HANOVER, NH US",1935,11,18,0.82,2.6,5
"6647","HANOVER, NH US",1935,11,23,0,0,0
"6648","HANOVER, NH US",1935,12,1,0.01,0.1,0
"6649","HANOVER, NH US",1935,12,5,0,0.2,0
"6650","HANOVER, NH US",1935,12,9,0.5,0.8,1
"6651","HANOVER, NH US",1935,12,15,0.35,2.2,2
"6652","HANOVER, NH US",1935,12,16,0.13,1.5,3
"6653","HANOVER, NH US",1935,12,19,0,0,2
"6654","HANOVER, NH US",1935,12,20,0,0,2
"6655","HANOVER, NH US",1935,12,26,0,0.1,2
"6656","HANOVER, NH US",1935,12,27,0,0.1,3
"6657","HANOVER, NH US",1936,1,2,0.01,0.3,3
"6658","HANOVER, NH US",1936,1,3,1.04,0.2,3
"6659","HANOVER, NH US",1936,1,5,0.23,1.6,4
"6660","HANOVER, NH US",1936,1,6,0,0,4
"6661","HANOVER, NH US",1936,1,7,0.07,0.7,4
"6662","HANOVER, NH US",1936,1,9,0.42,4.5,8
"6663","HANOVER, NH US",1936,1,10,0.35,2.9,10
"6664","HANOVER, NH US",1936,1,11,0,0,9
"6665","HANOVER, NH US",1936,1,12,0,0,9
"6666","HANOVER, NH US",1936,1,16,0.66,0.4,8
"6667","HANOVER, NH US",1936,1,18,0.29,2.6,11
"6668","HANOVER, NH US",1936,1,19,0.69,6.6,17
"6669","HANOVER, NH US",1936,1,20,0.23,3.1,18
"6670","HANOVER, NH US",1936,1,23,0.1,1.7,21
"6671","HANOVER, NH US",1936,1,27,0.06,0.4,20
"6672","HANOVER, NH US",1936,1,28,0.02,0,19
"6673","HANOVER, NH US",1936,2,2,0.01,0.2,18
"6674","HANOVER, NH US",1936,2,4,0.25,1.2,19
"6675","HANOVER, NH US",1936,2,9,0.44,6.8,25
"6676","HANOVER, NH US",1936,2,10,0.01,0.5,24
"6677","HANOVER, NH US",1936,2,14,0.56,4.8,24
"6678","HANOVER, NH US",1936,2,15,0.01,0.2,23
"6679","HANOVER, NH US",1936,2,17,0,0,22
"6680","HANOVER, NH US",1936,2,18,0.46,1.8,24
"6681","HANOVER, NH US",1936,2,24,0.2,2.3,24
"6682","HANOVER, NH US",1936,2,25,0.08,0.7,23
"6683","HANOVER, NH US",1936,2,27,0.14,1,21
"6684","HANOVER, NH US",1936,3,3,0.09,1.2,19
"6685","HANOVER, NH US",1936,3,6,0,0,17
"6686","HANOVER, NH US",1936,3,9,0.4,1.9,15
"6687","HANOVER, NH US",1936,3,13,0.1,0,0
"6688","HANOVER, NH US",1936,3,14,0.02,0.2,0
"6689","HANOVER, NH US",1936,4,2,0.5,1,0
"6690","HANOVER, NH US",1936,4,3,0.15,0,0
"6691","HANOVER, NH US",1936,4,7,0.56,3.6,4
"6692","HANOVER, NH US",1936,4,8,0.03,0.6,0
"6693","HANOVER, NH US",1936,4,16,0.31,0.3,0
"6694","HANOVER, NH US",1936,11,5,0.94,0.3,0
"6695","HANOVER, NH US",1936,11,16,0.05,1.2,1
"6696","HANOVER, NH US",1936,11,24,0.06,1.1,1
"6697","HANOVER, NH US",1936,11,26,0.19,1.8,2
"6698","HANOVER, NH US",1936,11,28,0.04,1.6,3
"6699","HANOVER, NH US",1936,11,29,0,0.1,2
"6700","HANOVER, NH US",1936,12,2,0.26,2.4,4
"6701","HANOVER, NH US",1936,12,3,0.46,2.3,5
"6702","HANOVER, NH US",1936,12,6,0.1,0.6,5
"6703","HANOVER, NH US",1936,12,7,0.23,0,4
"6704","HANOVER, NH US",1936,12,10,0.33,0,3
"6705","HANOVER, NH US",1936,12,11,0.58,0,2
"6706","HANOVER, NH US",1936,12,12,0.08,0,1
"6707","HANOVER, NH US",1936,12,17,0.42,0,0
"6708","HANOVER, NH US",1936,12,19,0,0,0
"6709","HANOVER, NH US",1936,12,21,0.07,1.9,2
"6710","HANOVER, NH US",1936,12,22,0.09,2.6,4
"6711","HANOVER, NH US",1936,12,25,0.03,0.2,1
"6712","HANOVER, NH US",1936,12,26,0.4,1,2
"6713","HANOVER, NH US",1936,12,27,0.02,0,1
"6714","HANOVER, NH US",1936,12,28,0.01,0,0
"6715","HANOVER, NH US",1936,12,30,0.24,0.7,1
"6716","HANOVER, NH US",1936,12,31,0.13,0,0
"6717","HANOVER, NH US",1937,1,2,0.09,0.7,1
"6718","HANOVER, NH US",1937,1,3,0.3,0.1,0
"6719","HANOVER, NH US",1937,1,7,0.03,0.2,0
"6720","HANOVER, NH US",1937,1,17,0.17,1.7,2
"6721","HANOVER, NH US",1937,1,18,0.33,0.4,1
"6722","HANOVER, NH US",1937,1,20,0,0,0
"6723","HANOVER, NH US",1937,1,21,0.35,0.7,1
"6724","HANOVER, NH US",1937,1,22,0.06,0.1,1
"6725","HANOVER, NH US",1937,1,23,0.05,1.6,3
"6726","HANOVER, NH US",1937,1,24,0.21,0.5,3
"6727","HANOVER, NH US",1937,1,25,0.42,0.2,2
"6728","HANOVER, NH US",1937,1,31,0.35,4.6,6
"6729","HANOVER, NH US",1937,2,1,0.03,0.5,6
"6730","HANOVER, NH US",1937,2,2,0.02,0.3,6
"6731","HANOVER, NH US",1937,2,5,0.03,0.2,6
"6732","HANOVER, NH US",1937,2,8,0.22,0.3,5
"6733","HANOVER, NH US",1937,2,11,0,0,4
"6734","HANOVER, NH US",1937,2,13,0,0,3
"6735","HANOVER, NH US",1937,2,14,0.92,0,2
"6736","HANOVER, NH US",1937,2,15,0.03,1,2
"6737","HANOVER, NH US",1937,2,22,0.78,0.2,0
"6738","HANOVER, NH US",1937,2,23,0.02,0.3,0
"6739","HANOVER, NH US",1937,2,25,0.01,0.4,0
"6740","HANOVER, NH US",1937,2,26,0,0.2,0
"6741","HANOVER, NH US",1937,2,27,0,0,0
"6742","HANOVER, NH US",1937,3,3,0,0,0
"6743","HANOVER, NH US",1937,3,4,0.07,0.4,0
"6744","HANOVER, NH US",1937,3,5,0,0,0
"6745","HANOVER, NH US",1937,3,6,0,0,0
"6746","HANOVER, NH US",1937,3,8,0.1,0.8,1
"6747","HANOVER, NH US",1937,3,9,0.03,0.6,1
"6748","HANOVER, NH US",1937,3,10,0,0,1
"6749","HANOVER, NH US",1937,3,13,0.1,1.4,2
"6750","HANOVER, NH US",1937,3,15,0.38,3.8,4
"6751","HANOVER, NH US",1937,3,16,1.68,4,7
"6752","HANOVER, NH US",1937,3,17,0.27,4.3,10
"6753","HANOVER, NH US",1937,3,19,0.03,0,7
"6754","HANOVER, NH US",1937,3,20,0.25,1.7,8
"6755","HANOVER, NH US",1937,3,21,0.41,2.5,7
"6756","HANOVER, NH US",1937,3,25,0.17,2.2,8
"6757","HANOVER, NH US",1937,3,26,0,0,7
"6758","HANOVER, NH US",1937,3,27,0,0,6
"6759","HANOVER, NH US",1937,3,28,0,0,5
"6760","HANOVER, NH US",1937,4,2,0.27,3,4
"6761","HANOVER, NH US",1937,4,3,0.01,0.2,2
"6762","HANOVER, NH US",1937,4,9,0.34,2.2,2
"6763","HANOVER, NH US",1937,4,22,0.64,0.7,0
"6764","HANOVER, NH US",1937,10,31,0,0,0
"6765","HANOVER, NH US",1937,11,20,0.03,0,0
"6766","HANOVER, NH US",1937,11,21,0.05,1.2,1
"6767","HANOVER, NH US",1937,11,22,0,0.3,1
"6768","HANOVER, NH US",1937,12,7,0.92,2,2
"6769","HANOVER, NH US",1937,12,8,0.01,0.1,2
"6770","HANOVER, NH US",1937,12,9,0.01,0.5,2
"6771","HANOVER, NH US",1937,12,13,0,0.2,1
"6772","HANOVER, NH US",1937,12,16,0.41,4,5
"6773","HANOVER, NH US",1937,12,17,0.03,0.3,5
"6774","HANOVER, NH US",1937,12,18,1.11,0,4
"6775","HANOVER, NH US",1937,12,21,0,0,3
"6776","HANOVER, NH US",1937,12,22,0,0,3
"6777","HANOVER, NH US",1937,12,23,0,0,3
"6778","HANOVER, NH US",1937,12,24,0.03,0.4,3
"6779","HANOVER, NH US",1937,12,25,0.22,2.6,6
"6780","HANOVER, NH US",1937,12,28,0.15,2.6,7
"6781","HANOVER, NH US",1937,12,30,0.03,0.5,7
"6782","HANOVER, NH US",1937,12,31,0,0,7
"6783","HANOVER, NH US",1938,1,1,0.65,7.8,15
"6784","HANOVER, NH US",1938,1,2,0.2,2.6,16
"6785","HANOVER, NH US",1938,1,3,0,0,15
"6786","HANOVER, NH US",1938,1,4,0,0,15
"6787","HANOVER, NH US",1938,1,5,0,0,13
"6788","HANOVER, NH US",1938,1,7,0.72,0.7,12
"6789","HANOVER, NH US",1938,1,12,0,0,11
"6790","HANOVER, NH US",1938,1,13,0.22,2.7,14
"6791","HANOVER, NH US",1938,1,14,0,0,13
"6792","HANOVER, NH US",1938,1,17,0.09,1.4,14
"6793","HANOVER, NH US",1938,1,22,0.09,1.2,15
"6794","HANOVER, NH US",1938,1,23,0.13,2,16
"6795","HANOVER, NH US",1938,1,24,0.05,0,15
"6796","HANOVER, NH US",1938,1,26,0,0,7
"6797","HANOVER, NH US",1938,1,27,0,0,7
"6798","HANOVER, NH US",1938,1,30,0,0.1,7
"6799","HANOVER, NH US",1938,1,31,0.18,0,6
"6800","HANOVER, NH US",1938,2,3,0.23,2.2,7
"6801","HANOVER, NH US",1938,2,6,0.34,0,5
"6802","HANOVER, NH US",1938,2,14,0.77,0,3
"6803","HANOVER, NH US",1938,2,15,0,0,3
"6804","HANOVER, NH US",1938,2,17,0,0,3
"6805","HANOVER, NH US",1938,2,18,0.29,0,3
"6806","HANOVER, NH US",1938,2,23,0.02,0.5,0
"6807","HANOVER, NH US",1938,2,24,0.02,1,1
"6808","HANOVER, NH US",1938,2,25,0.06,2.2,2
"6809","HANOVER, NH US",1938,2,27,0.02,0.5,1
"6810","HANOVER, NH US",1938,2,28,0.1,1.1,2
"6811","HANOVER, NH US",1938,3,1,0.01,0.2,2
"6812","HANOVER, NH US",1938,3,2,0.07,1,0
"6813","HANOVER, NH US",1938,3,3,0,0,0
"6814","HANOVER, NH US",1938,3,5,0.11,0.8,1
"6815","HANOVER, NH US",1938,3,6,0.13,0,0
"6816","HANOVER, NH US",1938,3,7,0,0,0
"6817","HANOVER, NH US",1938,3,8,0,0,0
"6818","HANOVER, NH US",1938,3,12,0,0.1,0
"6819","HANOVER, NH US",1938,3,13,0.25,0,0
"6820","HANOVER, NH US",1938,3,17,0.18,0,0
"6821","HANOVER, NH US",1938,3,18,0,0,0
"6822","HANOVER, NH US",1938,3,26,0.37,1,1
"6823","HANOVER, NH US",1938,3,27,0.04,0.1,0
"6824","HANOVER, NH US",1938,4,3,0,0.1,NA
"6825","HANOVER, NH US",1938,4,4,0.06,1,0
"6826","HANOVER, NH US",1938,4,8,0.22,2.8,3
"6827","HANOVER, NH US",1938,4,9,0.63,0.7,1
"6828","HANOVER, NH US",1938,11,14,0.03,0.2,0
"6829","HANOVER, NH US",1938,11,17,0.14,0.6,0
"6830","HANOVER, NH US",1938,11,19,0.94,0.2,0
"6831","HANOVER, NH US",1938,11,20,0.07,0.1,0
"6832","HANOVER, NH US",1938,11,23,0.2,3.4,3
"6833","HANOVER, NH US",1938,11,24,0.39,4.4,8
"6834","HANOVER, NH US",1938,11,25,0.6,4.5,11
"6835","HANOVER, NH US",1938,11,27,0.13,1.7,10
"6836","HANOVER, NH US",1938,12,1,0,0,4
"6837","HANOVER, NH US",1938,12,12,0.07,0.5,0
"6838","HANOVER, NH US",1938,12,14,0.01,0.3,0
"6839","HANOVER, NH US",1938,12,15,0,0,0
"6840","HANOVER, NH US",1938,12,17,0.05,0.5,1
"6841","HANOVER, NH US",1938,12,18,0.1,1.2,2
"6842","HANOVER, NH US",1938,12,19,0,0,2
"6843","HANOVER, NH US",1938,12,20,0,0,2
"6844","HANOVER, NH US",1938,12,21,0,0,2
"6845","HANOVER, NH US",1938,12,22,0,0,2
"6846","HANOVER, NH US",1938,12,23,0,0,1
"6847","HANOVER, NH US",1938,12,24,0.02,0.9,2
"6848","HANOVER, NH US",1938,12,27,0.35,3.6,4
"6849","HANOVER, NH US",1938,12,30,0.01,0.1,4
"6850","HANOVER, NH US",1938,12,31,0.03,0.3,4
"6851","HANOVER, NH US",1939,1,1,0.04,2,5
"6852","HANOVER, NH US",1939,1,2,0.04,0.4,4
"6853","HANOVER, NH US",1939,1,3,0.42,3.5,7
